Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
N$_p$,-22.107623723692186,0.0,0.0
N$_p$,-22.10262372369219,0.0,0.0
N$_p$,-22.097623723692188,0.0,0.0
N$_p$,-22.092623723692185,0.0,0.0
N$_p$,-22.08762372369219,0.0,0.0
N$_p$,-22.082623723692187,0.0,0.0
N$_p$,-22.077623723692184,0.0,0.0
N$_p$,-22.07262372369219,0.0,0.0
N$_p$,-22.067623723692186,0.0,0.0
N$_p$,-22.06262372369219,0.0,0.0
N$_p$,-22.05762372369219,0.0,0.0
N$_p$,-22.052623723692186,0.0,0.0
N$_p$,-22.04762372369219,0.0,0.0
N$_p$,-22.042623723692188,0.0,0.0
N$_p$,-22.037623723692185,0.0,0.0
N$_p$,-22.03262372369219,0.0,0.0
N$_p$,-22.027623723692187,0.0,0.0
N$_p$,-22.022623723692185,0.0,0.0
N$_p$,-22.017523723692186,0.0,0.0
N$_p$,-22.01252372369219,0.0,0.0
N$_p$,-22.007523723692188,0.0,0.0
N$_p$,-22.002523723692185,0.0,0.0
N$_p$,-21.99752372369219,0.0,0.0
N$_p$,-21.992523723692187,0.0,0.0
N$_p$,-21.987523723692185,0.0,0.0
N$_p$,-21.98252372369219,0.0,0.0
N$_p$,-21.977523723692187,0.0,0.0
N$_p$,-21.972523723692184,0.0,0.0
N$_p$,-21.96752372369219,0.0,0.0
N$_p$,-21.962523723692186,0.0,0.0
N$_p$,-21.95752372369219,0.0,0.0
N$_p$,-21.952523723692188,0.0,0.0
N$_p$,-21.947523723692186,0.0,0.0
N$_p$,-21.94252372369219,0.0,0.0
N$_p$,-21.937523723692188,0.0,0.0
N$_p$,-21.932523723692185,0.0,0.0
N$_p$,-21.92752372369219,0.0,0.0
N$_p$,-21.922523723692187,0.0,0.0
N$_p$,-21.917523723692184,0.0,0.0
N$_p$,-21.91252372369219,0.0,0.0
N$_p$,-21.907523723692186,0.0,0.0
N$_p$,-21.902523723692184,0.0,0.0
N$_p$,-21.89752372369219,0.0,0.0
N$_p$,-21.892523723692186,0.0,0.0
