#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  89  96
# Band-Index    1
   2.17274    -26.450322    -26.450322
   2.11534    -26.450419    -26.450419
   2.05793    -26.450531    -26.450531
   2.00053    -26.450649    -26.450649
   1.94313    -26.450768    -26.450768
   1.88572    -26.450882    -26.450882
   1.82832    -26.450984    -26.450984
   1.77092    -26.451070    -26.451070
   1.71352    -26.451134    -26.451134
   1.65611    -26.451174    -26.451174
   1.59871    -26.451188    -26.451188
   1.59871    -26.451177    -26.451177
   1.54221    -26.451162    -26.451162
   1.48571    -26.451123    -26.451123
   1.42921    -26.451059    -26.451059
   1.37270    -26.450975    -26.450975
   1.31620    -26.450875    -26.450874
   1.25970    -26.450762    -26.450762
   1.20320    -26.450644    -26.450644
   1.14669    -26.450525    -26.450525
   1.09019    -26.450414    -26.450414
   1.03369    -26.450319    -26.450319
   0.97719    -26.450246    -26.450246
   0.92069    -26.450198    -26.450198
   0.86418    -26.450182    -26.450182
   0.86418    -26.450182    -26.450182
   0.83188    -26.450185    -26.450185
   0.79958    -26.450183    -26.450183
   0.76727    -26.450186    -26.450186
   0.73497    -26.450187    -26.450187
   0.73497    -26.451180    -26.451180
   0.67843    -26.451165    -26.451165
   0.62190    -26.451126    -26.451126
   0.56536    -26.451062    -26.451062
   0.50883    -26.450978    -26.450978
   0.45229    -26.450877    -26.450877
   0.39575    -26.450765    -26.450765
   0.33922    -26.450646    -26.450646
   0.28268    -26.450527    -26.450526
   0.22614    -26.450416    -26.450416
   0.16961    -26.450320    -26.450320
   0.11307    -26.450246    -26.450246
   0.05654    -26.450198    -26.450198
   0.00000    -26.450182    -26.450182
 
# Band-Index    7
   0.00000    -26.396475    -26.396477
   0.05654    -26.396505    -26.396507
   0.11307    -26.396592    -26.396593
   0.16961    -26.396736    -26.396738
   0.22614    -26.396948    -26.396950
   0.28268    -26.397254    -26.397256
   0.33922    -26.397623    -26.397625
   0.39575    -26.398015    -26.398017
   0.45229    -26.398399    -26.398401
   0.50883    -26.398754    -26.398756
   0.56536    -26.399057    -26.399060
   0.62190    -26.399289    -26.399291
   0.67843    -26.399431    -26.399433
   0.73497    -26.399481    -26.399483
   0.73497    -26.396476    -26.396478
   0.76727    -26.396476    -26.396478
   0.79958    -26.396476    -26.396478
