#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  71  96
# Band-Index    1
   1.89311    -11.222574    -11.222566
   1.83684    -11.210885    -11.210878
   1.78056    -11.213983    -11.213977
   1.72429    -11.231431    -11.231425
   1.66801    -11.263429    -11.263422
   1.61174    -11.309344    -11.309338
   1.55546    -11.365334    -11.365328
   1.49919    -11.426539    -11.426532
   1.44291    -11.488153    -11.488146
   1.38664    -11.544580    -11.544574
   1.33036    -11.587206    -11.587199
   1.27409    -11.603780    -11.603773
   1.27409    -11.196902    -11.196894
   1.21114    -11.188644    -11.188636
   1.14820    -11.170672    -11.170663
   1.08526    -11.156372    -11.156364
   1.02231    -11.157137    -11.157128
   0.95937    -11.179380    -11.179372
   0.89643    -11.220575    -11.220567
   0.83348    -11.249911    -11.249904
   0.83348    -11.249911    -11.249904
   0.77111    -11.252297    -11.252289
   0.70875    -11.259111    -11.259103
   0.64638    -11.269266    -11.269258
   0.58401    -11.280984    -11.280977
   0.52164    -11.292472    -11.292465
   0.45928    -11.304019    -11.304012
   0.39691    -11.319287    -11.319279
   0.39691    -11.241456    -11.241449
   0.33076    -11.258739    -11.258732
   0.26461    -11.289048    -11.289042
   0.19846    -11.254160    -11.254155
   0.13230    -11.243162    -11.243154
   0.06615    -11.248102    -11.248095
   0.00000    -11.249911    -11.249904
 
# Band-Index   27
   0.00000    -11.128788    -11.128782
   0.06615    -11.144162    -11.144156
   0.13230    -11.188246    -11.188240
   0.19846    -11.236542    -11.236534
   0.26461    -11.230463    -11.230455
   0.33076    -11.226051    -11.226043
   0.39691    -11.192366    -11.192357
   0.39691    -11.102642    -11.102633
   0.45928    -11.107248    -11.107240
   0.52164    -11.104841    -11.104833
   0.58401    -11.102980    -11.102973
   0.64638    -11.106285    -11.106279
   0.70875    -11.114881    -11.114875
   0.77111    -11.124503    -11.124497
   0.83348    -11.128788    -11.128782
   0.83348    -11.128788    -11.128782
   0.89643    -11.129766    -11.129760
   0.95937    -11.132567    -11.132561
   1.02231    -11.136781    -11.136775
   1.08526    -11.141706    -11.141701
   1.14820    -11.146395    -11.146389
   1.21114    -11.149786    -11.149780
   1.27409    -11.151028    -11.151022
   1.27409    -11.169932    -11.169923
   1.33036    -11.167156    -11.167147
   1.38664    -11.159344    -11.159335
   1.44291    -11.147908    -11.147899
   1.49919    -11.134910    -11.134901
   1.55546    -11.122785    -11.122776
   1.61174    -11.114233    -11.114224
   1.66801    -11.112048    -11.112040
   1.72429    -11.117500    -11.117492
   1.78056    -11.127513    -11.127506
   1.83684    -11.135050    -11.135043
   1.89311    -11.134823    -11.134817
   1.94938    -11.130789    -11.130783
   2.00566    -11.128788    -11.128782
   2.00566    -11.128788    -11.128782
   2.06205    -11.127327    -11.127321
   2.11843    -11.123083    -11.123077
   2.17482    -11.117251    -11.117245
   2.23121    -11.112901    -11.112895
   2.28759    -11.112792    -11.112786
   2.34398    -11.116446    -11.116439
   2.40037    -11.119332    -11.119324
   2.45675    -11.115800    -11.115791
   2.51314    -11.106085    -11.106075
   2.56953    -11.094185    -11.094176
   2.62591    -11.082550    -11.082540
   2.62591    -11.046609    -11.046600
   2.68462    -11.064563    -11.064554
   2.74332    -11.080360    -11.080352
   2.80203    -11.093908    -11.093900
   2.86073    -11.107002    -11.106993
   2.91943    -11.122261    -11.122252
   2.97814    -11.142236    -11.142228
   3.03684    -11.168580    -11.168571
   3.09555    -11.150191    -11.150186
   3.15425    -11.134558    -11.134552
   3.21295    -11.128788    -11.128782
   3.21295    -11.128788    -11.128782
   3.27196    -11.132024    -11.132018
   3.33096    -11.140419    -11.140413
   3.38996    -11.149569    -11.149563
   3.44897    -11.152443    -11.152436
   3.50797    -11.145409    -11.145401
   3.56697    -11.133443    -11.133435
   3.62597    -11.125104    -11.125096
   3.68498    -11.125408    -11.125400
   3.74398    -11.135456    -11.135447
   3.80298    -11.139511    -11.139502
 
# Band-Index   28
   3.80298    -11.139461    -11.139452
   3.74398    -11.133254    -11.133245
   3.68498    -11.124102    -11.124093
   3.62597    -11.107004    -11.106995
   3.56697    -11.084519    -11.084509
   3.50797    -11.056951    -11.056941
   3.44897    -11.025611    -11.025601
   3.38996    -10.994101    -10.994091
   3.33096    -10.967529    -10.967519
   3.27196    -10.950134    -10.950124
   3.21295    -10.944134    -10.944124
   3.21295    -10.944134    -10.944124
   3.15425    -10.947847    -10.947837
   3.09555    -10.957907    -10.957897
   3.03684    -10.971232    -10.971222
   2.97814    -10.983599    -10.983589
   2.91943    -10.991904    -10.991894
   2.86073    -10.996895    -10.996886
   2.80203    -11.002687    -11.002678
   2.74332    -11.012918    -11.012909
   2.68462    -11.028228    -11.028219
   2.62591    -11.046370    -11.046361
   2.62591    -11.082505    -11.082495
   2.56953    -11.071498    -11.071488
   2.51314    -11.060418    -11.060408
   2.45675    -11.048423    -11.048413
   2.40037    -11.034859    -11.034849
   2.34398    -11.019375    -11.019365
   2.28759    -11.002134    -11.002124
   2.23121    -10.984274    -10.984264
   2.17482    -10.967867    -10.967857
   2.11843    -10.954969    -10.954959
   2.06205    -10.946876    -10.946866
   2.00566    -10.944134    -10.944124
   2.00566    -10.944134    -10.944124
   1.94938    -10.948010    -10.948000
   1.89311    -10.959168    -10.959158
   1.83684    -10.975973    -10.975963
   1.78056    -10.995120    -10.995110
   1.72429    -11.011894    -11.011884
   1.66801    -11.023253    -11.023244
   1.61174    -11.032215    -11.032205
   1.55546    -11.045839    -11.045830
   1.49919    -11.068642    -11.068633
   1.44291    -11.099773    -11.099764
   1.38664    -11.133284    -11.133275
   1.33036    -11.159743    -11.159734
   1.27409    -11.169890    -11.169881
   1.27409    -10.967328    -10.967319
   1.21114    -10.966066    -10.966056
   1.14820    -10.962602    -10.962592
   1.08526    -10.957765    -10.957755
   1.02231    -10.952621    -10.952611
   0.95937    -10.948168    -10.948158
   0.89643    -10.945181    -10.945172
   0.83348    -10.944134    -10.944124
   0.83348    -10.944134    -10.944124
   0.77111    -10.949817    -10.949807
   0.70875    -10.966305    -10.966295
   0.64638    -10.991891    -10.991881
   0.58401    -11.023578    -11.023568
   0.52164    -11.056807    -11.056797
   0.45928    -11.085288    -11.085279
   0.39691    -11.102578    -11.102569
   0.39691    -11.192318    -11.192308
   0.33076    -11.131798    -11.131789
   0.26461    -11.072398    -11.072388
   0.19846    -11.020029    -11.020019
   0.13230    -10.979096    -10.979086
   0.06615    -10.953063    -10.953054
   0.00000    -10.944134    -10.944124
 
# Band-Index   29
   0.00000     -9.151818     -9.151818
   0.06615     -9.152317     -9.152317
   0.13230     -9.153381     -9.153382
   0.19846     -9.154062     -9.154062
   0.26461     -9.153551     -9.153551
   0.33076     -9.151600     -9.151601
   0.39691     -9.148656     -9.148656
   0.39691     -9.150949     -9.150949
   0.45928     -9.151700     -9.151700
   0.52164     -9.151249     -9.151249
   0.58401     -9.149276     -9.149277
   0.64638     -9.149647     -9.149648
   0.70875     -9.150705     -9.150705
   0.77111     -9.151517     -9.151517
   0.83348     -9.151818     -9.151818
   0.83348     -9.151818     -9.151818
   0.89643     -9.151552     -9.151552
   0.95937     -9.150777     -9.150777
   1.02231     -9.149567     -9.149567
   1.08526     -9.154589     -9.154590
   1.14820     -9.163719     -9.163720
   1.21114     -9.170361     -9.170362
   1.27409     -9.172722     -9.172723
   1.27409     -9.165905     -9.165905
   1.33036     -9.166277     -9.166277
   1.38664     -9.167194     -9.167194
   1.44291     -9.168096     -9.168096
   1.49919     -9.168270     -9.168270
   1.55546     -9.167116     -9.167116
   1.61174     -9.164402     -9.164402
   1.66801     -9.160364     -9.160364
   1.72429     -9.155597     -9.155598
   1.78056     -9.151125     -9.151125
   1.83684     -9.149413     -9.149413
   1.89311     -9.150337     -9.150337
   1.94938     -9.151397     -9.151397
   2.00566     -9.151818     -9.151818
   2.00566     -9.151818     -9.151818
   2.06205     -9.151588     -9.151588
   2.11843     -9.150943     -9.150943
   2.17482     -9.150027     -9.150028
   2.23121     -9.149758     -9.149759
   2.28759     -9.152885     -9.152886
   2.34398     -9.155050     -9.155051
   2.40037     -9.155375     -9.155376
   2.45675     -9.153904     -9.153905
   2.51314     -9.151540     -9.151540
   2.56953     -9.149873     -9.149874
   2.62591     -9.148924     -9.148924
   2.62591     -9.183037     -9.183038
   2.68462     -9.183509     -9.183510
   2.74332     -9.180797     -9.180798
   2.80203     -9.175220     -9.175221
   2.86073     -9.167623     -9.167624
   2.91943     -9.159233     -9.159233
   2.97814     -9.151588     -9.151588
   3.03684     -9.148643     -9.148643
   3.09555     -9.149912     -9.149912
   3.15425     -9.151259     -9.151259
   3.21295     -9.151818     -9.151818
   3.21295     -9.151818     -9.151818
   3.27196     -9.151871     -9.151871
   3.33096     -9.152126     -9.152127
   3.38996     -9.152694     -9.152695
   3.44897     -9.153503     -9.153504
   3.50797     -9.154475     -9.154476
   3.56697     -9.155661     -9.155661
   3.62597     -9.156828     -9.156829
   3.68498     -9.157500     -9.157501
   3.74398     -9.157570     -9.157571
   3.80298     -9.157472     -9.157472
 
# Band-Index   30
   3.80298     -9.157465     -9.157465
   3.74398     -9.156799     -9.156799
   3.68498     -9.155024     -9.155025
   3.62597     -9.152747     -9.152747
   3.56697     -9.150539     -9.150539
   3.50797     -9.148194     -9.148194
   3.44897     -9.145431     -9.145431
   3.38996     -9.142563     -9.142564
   3.33096     -9.141067     -9.141067
   3.27196     -9.140984     -9.140984
   3.21295     -9.140947     -9.140947
   3.21295     -9.140947     -9.140947
   3.15425     -9.141192     -9.141192
   3.09555     -9.142528     -9.142528
   3.03684     -9.145880     -9.145880
   2.97814     -9.148530     -9.148530
   2.91943     -9.150713     -9.150714
   2.86073     -9.155880     -9.155880
   2.80203     -9.163563     -9.163563
   2.74332     -9.171900     -9.171901
   2.68462     -9.178789     -9.178790
   2.62591     -9.182670     -9.182670
   2.62591     -9.148887     -9.148887
   2.56953     -9.148649     -9.148649
   2.51314     -9.149217     -9.149218
   2.45675     -9.149266     -9.149266
   2.40037     -9.148662     -9.148662
   2.34398     -9.147841     -9.147841
   2.28759     -9.147828     -9.147829
   2.23121     -9.148257     -9.148258
   2.17482     -9.145002     -9.145002
   2.11843     -9.142233     -9.142233
   2.06205     -9.141230     -9.141230
   2.00566     -9.140947     -9.140947
   2.00566     -9.140947     -9.140947
   1.94938     -9.141210     -9.141210
   1.89311     -9.142251     -9.142251
   1.83684     -9.144572     -9.144572
   1.78056     -9.146015     -9.146015
   1.72429     -9.145887     -9.145887
   1.66801     -9.145730     -9.145730
   1.61174     -9.146052     -9.146052
   1.55546     -9.149627     -9.149627
   1.49919     -9.154750     -9.154751
   1.44291     -9.159361     -9.159361
   1.38664     -9.162912     -9.162912
   1.33036     -9.165132     -9.165132
   1.27409     -9.165883     -9.165883
   1.27409     -9.144005     -9.144005
   1.21114     -9.144712     -9.144712
   1.14820     -9.146268     -9.146269
   1.08526     -9.147984     -9.147984
   1.02231     -9.146559     -9.146560
   0.95937     -9.142401     -9.142401
   0.89643     -9.141185     -9.141185
   0.83348     -9.140947     -9.140947
   0.83348     -9.140947     -9.140947
   0.77111     -9.141416     -9.141416
   0.70875     -9.142832     -9.142832
   0.64638     -9.146001     -9.146001
   0.58401     -9.148755     -9.148755
   0.52164     -9.148601     -9.148602
   0.45928     -9.149426     -9.149427
   0.39691     -9.150677     -9.150677
   0.39691     -9.148456     -9.148456
   0.33076     -9.145167     -9.145167
   0.26461     -9.142269     -9.142270
   0.19846     -9.140432     -9.140432
   0.13230     -9.139923     -9.139923
   0.06615     -9.140507     -9.140507
   0.00000     -9.140947     -9.140947
 
# Band-Index   31
   0.00000     -9.136149     -9.136149
   0.06615     -9.135968     -9.135968
   0.13230     -9.135221     -9.135221
   0.19846     -9.134403     -9.134403
   0.26461     -9.134468     -9.134468
   0.33076     -9.134343     -9.134344
   0.39691     -9.134124     -9.134124
   0.39691     -9.144817     -9.144817
   0.45928     -9.146122     -9.146122
   0.52164     -9.146443     -9.146443
   0.58401     -9.145642     -9.145642
   0.64638     -9.144046     -9.144046
   0.70875     -9.141433     -9.141433
   0.77111     -9.137391     -9.137391
   0.83348     -9.136149     -9.136149
   0.83348     -9.136149     -9.136149
   0.89643     -9.136863     -9.136863
   0.95937     -9.138428     -9.138429
   1.02231     -9.139571     -9.139571
   1.08526     -9.140078     -9.140078
   1.14820     -9.140356     -9.140356
   1.21114     -9.140514     -9.140514
   1.27409     -9.140570     -9.140570
   1.27409     -9.138452     -9.138452
   1.33036     -9.138645     -9.138645
   1.38664     -9.139295     -9.139295
   1.44291     -9.140448     -9.140448
   1.49919     -9.141916     -9.141916
   1.55546     -9.143066     -9.143066
   1.61174     -9.142063     -9.142064
   1.66801     -9.138368     -9.138368
   1.72429     -9.137706     -9.137706
   1.78056     -9.138742     -9.138742
   1.83684     -9.139080     -9.139081
   1.89311     -9.138189     -9.138189
   1.94938     -9.136569     -9.136569
   2.00566     -9.136149     -9.136149
   2.00566     -9.136149     -9.136149
   2.06205     -9.136889     -9.136889
   2.11843     -9.139717     -9.139717
   2.17482     -9.142054     -9.142054
   2.23121     -9.143577     -9.143577
   2.28759     -9.144917     -9.144916
   2.34398     -9.145464     -9.145464
   2.40037     -9.145092     -9.145092
   2.45675     -9.144625     -9.144625
   2.51314     -9.144296     -9.144296
   2.56953     -9.144217     -9.144217
   2.62591     -9.144202     -9.144202
   2.62591     -9.133893     -9.133893
   2.68462     -9.134101     -9.134102
   2.74332     -9.134373     -9.134374
   2.80203     -9.134496     -9.134496
   2.86073     -9.134435     -9.134435
   2.91943     -9.134318     -9.134318
   2.97814     -9.135124     -9.135124
   3.03684     -9.135970     -9.135970
   3.09555     -9.136519     -9.136519
   3.15425     -9.136407     -9.136407
   3.21295     -9.136149     -9.136149
   3.21295     -9.136149     -9.136149
   3.27196     -9.136246     -9.136246
   3.33096     -9.138773     -9.138773
   3.38996     -9.139846     -9.139846
   3.44897     -9.139677     -9.139677
   3.50797     -9.140310     -9.140310
   3.56697     -9.141809     -9.141810
   3.62597     -9.143060     -9.143060
   3.68498     -9.143424     -9.143425
   3.74398     -9.143292     -9.143292
   3.80298     -9.143183     -9.143183
 
# Band-Index   32
   3.80298     -9.143166     -9.143166
   3.74398     -9.142260     -9.142260
   3.68498     -9.140092     -9.140092
   3.62597     -9.137664     -9.137664
   3.56697     -9.135865     -9.135865
   3.50797     -9.135323     -9.135323
   3.44897     -9.135632     -9.135632
   3.38996     -9.135885     -9.135885
   3.33096     -9.136020     -9.136020
   3.27196     -9.136078     -9.136078
   3.21295     -9.134306     -9.134307
   3.21295     -9.134306     -9.134307
   3.15425     -9.134229     -9.134229
   3.09555     -9.134156     -9.134157
   3.03684     -9.134124     -9.134124
   2.97814     -9.134138     -9.134138
   2.91943     -9.134223     -9.134223
   2.86073     -9.133473     -9.133473
   2.80203     -9.132671     -9.132671
   2.74332     -9.132419     -9.132419
   2.68462     -9.132802     -9.132803
   2.62591     -9.133080     -9.133080
   2.62591     -9.143934     -9.143934
   2.56953     -9.143700     -9.143700
   2.51314     -9.142713     -9.142713
   2.45675     -9.141160     -9.141160
   2.40037     -9.139598     -9.139597
   2.34398     -9.138265     -9.138265
   2.28759     -9.137209     -9.137209
   2.23121     -9.136438     -9.136438
   2.17482     -9.135968     -9.135968
   2.11843     -9.135759     -9.135759
   2.06205     -9.135513     -9.135513
   2.00566     -9.134306     -9.134307
   2.00566     -9.134306     -9.134307
   1.94938     -9.135288     -9.135288
   1.89311     -9.135465     -9.135465
   1.83684     -9.135353     -9.135353
   1.78056     -9.135264     -9.135264
   1.72429     -9.135279     -9.135279
   1.66801     -9.135356     -9.135356
   1.61174     -9.135313     -9.135313
   1.55546     -9.135481     -9.135481
   1.49919     -9.135872     -9.135872
   1.44291     -9.136543     -9.136543
   1.38664     -9.137398     -9.137398
   1.33036     -9.138147     -9.138147
   1.27409     -9.138442     -9.138442
   1.27409     -9.137217     -9.137217
   1.21114     -9.136763     -9.136763
   1.14820     -9.135926     -9.135927
   1.08526     -9.135217     -9.135218
   1.02231     -9.134722     -9.134722
   0.95937     -9.134410     -9.134410
   0.89643     -9.134287     -9.134287
   0.83348     -9.134306     -9.134307
   0.83348     -9.134306     -9.134307
   0.77111     -9.136212     -9.136212
   0.70875     -9.136478     -9.136478
   0.64638     -9.137118     -9.137118
   0.58401     -9.138310     -9.138310
   0.52164     -9.140106     -9.140106
   0.45928     -9.142378     -9.142378
   0.39691     -9.144442     -9.144442
   0.39691     -9.133424     -9.133424
   0.33076     -9.132989     -9.132989
   0.26461     -9.132612     -9.132612
   0.19846     -9.133682     -9.133682
   0.13230     -9.134300     -9.134301
   0.06615     -9.134285     -9.134285
   0.00000     -9.134306     -9.134307
 
# Band-Index   33
   0.00000     -9.133139     -9.133139
   0.06615     -9.132970     -9.132970
   0.13230     -9.132428     -9.132428
   0.19846     -9.131704     -9.131704
   0.26461     -9.130216     -9.130216
   0.33076     -9.127000     -9.127000
   0.39691     -9.122814     -9.122814
   0.39691     -9.126311     -9.126312
   0.45928     -9.127721     -9.127721
   0.52164     -9.128363     -9.128364
   0.58401     -9.128717     -9.128718
   0.64638     -9.129077     -9.129077
   0.70875     -9.129752     -9.129752
   0.77111     -9.131142     -9.131142
   0.83348     -9.133139     -9.133139
   0.83348     -9.133139     -9.133139
   0.89643     -9.133017     -9.133017
   0.95937     -9.132815     -9.132815
   1.02231     -9.132704     -9.132705
   1.08526     -9.132677     -9.132677
   1.14820     -9.132645     -9.132645
   1.21114     -9.132498     -9.132498
   1.27409     -9.132328     -9.132328
   1.27409     -9.100220     -9.100221
   1.33036     -9.105405     -9.105406
   1.38664     -9.113785     -9.113785
   1.44291     -9.121178     -9.121178
   1.49919     -9.126321     -9.126321
   1.55546     -9.129679     -9.129679
   1.61174     -9.132093     -9.132093
   1.66801     -9.133604     -9.133604
   1.72429     -9.132589     -9.132589
   1.78056     -9.130924     -9.130924
   1.83684     -9.130446     -9.130446
   1.89311     -9.130945     -9.130945
   1.94938     -9.132052     -9.132052
   2.00566     -9.133139     -9.133139
   2.00566     -9.133139     -9.133139
   2.06205     -9.131905     -9.131905
   2.11843     -9.130778     -9.130778
   2.17482     -9.130106     -9.130106
   2.23121     -9.129820     -9.129821
   2.28759     -9.129901     -9.129901
   2.34398     -9.130326     -9.130326
   2.40037     -9.130877     -9.130877
   2.45675     -9.131011     -9.131012
   2.51314     -9.129892     -9.129892
   2.56953     -9.126831     -9.126831
   2.62591     -9.122550     -9.122550
   2.62591     -9.126895     -9.126895
   2.68462     -9.129042     -9.129042
   2.74332     -9.130626     -9.130626
   2.80203     -9.131143     -9.131144
   2.86073     -9.130902     -9.130902
   2.91943     -9.130744     -9.130745
   2.97814     -9.130952     -9.130952
   3.03684     -9.131527     -9.131528
   3.09555     -9.132256     -9.132257
   3.15425     -9.132884     -9.132884
   3.21295     -9.133139     -9.133139
   3.21295     -9.133139     -9.133139
   3.27196     -9.131722     -9.131722
   3.33096     -9.130452     -9.130452
   3.38996     -9.129849     -9.129849
   3.44897     -9.129805     -9.129805
   3.50797     -9.129723     -9.129723
   3.56697     -9.128560     -9.128560
   3.62597     -9.126054     -9.126054
   3.68498     -9.122799     -9.122799
   3.74398     -9.119724     -9.119724
   3.80298     -9.118362     -9.118362
 
# Band-Index   34
   3.80298     -9.118357     -9.118357
   3.74398     -9.118313     -9.118313
   3.68498     -9.118098     -9.118098
   3.62597     -9.117404     -9.117404
   3.56697     -9.115675     -9.115676
   3.50797     -9.112298     -9.112298
   3.44897     -9.107136     -9.107136
   3.38996     -9.100834     -9.100834
   3.33096     -9.095034     -9.095034
   3.27196     -9.092875     -9.092876
   3.21295     -9.092908     -9.092908
   3.21295     -9.092908     -9.092908
   3.15425     -9.093039     -9.093039
   3.09555     -9.093776     -9.093776
   3.03684     -9.095723     -9.095723
   2.97814     -9.099028     -9.099028
   2.91943     -9.105316     -9.105316
   2.86073     -9.111448     -9.111448
   2.80203     -9.116636     -9.116636
   2.74332     -9.120765     -9.120765
   2.68462     -9.124104     -9.124104
   2.62591     -9.126796     -9.126796
   2.62591     -9.122531     -9.122532
   2.56953     -9.118715     -9.118715
   2.51314     -9.116005     -9.116005
   2.45675     -9.114207     -9.114208
   2.40037     -9.112803     -9.112803
   2.34398     -9.111135     -9.111135
   2.28759     -9.108728     -9.108729
   2.23121     -9.105536     -9.105536
   2.17482     -9.101707     -9.101707
   2.11843     -9.097507     -9.097507
   2.06205     -9.094139     -9.094139
   2.00566     -9.092908     -9.092908
   2.00566     -9.092908     -9.092908
   1.94938     -9.092994     -9.092995
   1.89311     -9.093302     -9.093302
   1.83684     -9.094129     -9.094129
   1.78056     -9.096040     -9.096040
   1.72429     -9.098455     -9.098456
   1.66801     -9.100072     -9.100072
   1.61174     -9.100648     -9.100648
   1.55546     -9.100644     -9.100644
   1.49919     -9.100742     -9.100743
   1.44291     -9.100804     -9.100804
   1.38664     -9.100556     -9.100557
   1.33036     -9.100302     -9.100302
   1.27409     -9.100197     -9.100197
   1.27409     -9.130816     -9.130816
   1.21114     -9.129968     -9.129969
   1.14820     -9.127582     -9.127582
   1.08526     -9.122872     -9.122872
   1.02231     -9.114506     -9.114506
   0.95937     -9.103999     -9.103999
   0.89643     -9.095860     -9.095860
   0.83348     -9.092908     -9.092908
   0.83348     -9.092908     -9.092908
   0.77111     -9.093097     -9.093098
   0.70875     -9.094894     -9.094894
   0.64638     -9.100365     -9.100365
   0.58401     -9.108588     -9.108588
   0.52164     -9.116860     -9.116861
   0.45928     -9.122932     -9.122932
   0.39691     -9.126172     -9.126172
   0.39691     -9.122674     -9.122675
   0.33076     -9.117590     -9.117590
   0.26461     -9.111526     -9.111526
   0.19846     -9.104470     -9.104470
   0.13230     -9.096444     -9.096444
   0.06615     -9.092283     -9.092283
   0.00000     -9.092908     -9.092908
 
# Band-Index   35
   0.00000     -9.080499     -9.080500
   0.06615     -9.087832     -9.087832
   0.13230     -9.090602     -9.090602
   0.19846     -9.088815     -9.088815
   0.26461     -9.087314     -9.087314
   0.33076     -9.085151     -9.085151
   0.39691     -9.081740     -9.081740
   0.39691     -9.068028     -9.068028
   0.45928     -9.069162     -9.069163
   0.52164     -9.072226     -9.072226
   0.58401     -9.076280     -9.076280
   0.64638     -9.079840     -9.079840
   0.70875     -9.081509     -9.081510
   0.77111     -9.081033     -9.081034
   0.83348     -9.080499     -9.080500
   0.83348     -9.080499     -9.080500
   0.89643     -9.090886     -9.090887
   0.95937     -9.100884     -9.100885
   1.02231     -9.109292     -9.109293
   1.08526     -9.115977     -9.115978
   1.14820     -9.120858     -9.120858
   1.21114     -9.123822     -9.123822
   1.27409     -9.124808     -9.124808
   1.27409     -9.092657     -9.092658
   1.33036     -9.093965     -9.093965
   1.38664     -9.096359     -9.096359
   1.44291     -9.098158     -9.098158
   1.49919     -9.099044     -9.099045
   1.55546     -9.098707     -9.098708
   1.61174     -9.097168     -9.097169
   1.66801     -9.095231     -9.095232
   1.72429     -9.093322     -9.093322
   1.78056     -9.091402     -9.091403
   1.83684     -9.088868     -9.088869
   1.89311     -9.085755     -9.085756
   1.94938     -9.082680     -9.082681
   2.00566     -9.080499     -9.080500
   2.00566     -9.080499     -9.080500
   2.06205     -9.086744     -9.086745
   2.11843     -9.092521     -9.092521
   2.17482     -9.096971     -9.096972
   2.23121     -9.100380     -9.100380
   2.28759     -9.102625     -9.102626
   2.34398     -9.103866     -9.103867
   2.40037     -9.104316     -9.104317
   2.45675     -9.103807     -9.103808
   2.51314     -9.101695     -9.101696
   2.56953     -9.096940     -9.096941
   2.62591     -9.088324     -9.088325
   2.62591     -9.081400     -9.081400
   2.68462     -9.085015     -9.085015
   2.74332     -9.089299     -9.089299
   2.80203     -9.093562     -9.093562
   2.86073     -9.097028     -9.097028
   2.91943     -9.098746     -9.098746
   2.97814     -9.098057     -9.098058
   3.03684     -9.093244     -9.093245
   3.09555     -9.088123     -9.088123
   3.15425     -9.083614     -9.083614
   3.21295     -9.080499     -9.080500
   3.21295     -9.080499     -9.080500
   3.27196     -9.084280     -9.084280
   3.33096     -9.086447     -9.086447
   3.38996     -9.084533     -9.084534
   3.44897     -9.081304     -9.081305
   3.50797     -9.078505     -9.078505
   3.56697     -9.077479     -9.077480
   3.62597     -9.078086     -9.078087
   3.68498     -9.079323     -9.079323
   3.74398     -9.080403     -9.080403
   3.80298     -9.080827     -9.080828
 
# Band-Index   36
   3.80298     -9.080806     -9.080806
   3.74398     -9.078923     -9.078923
   3.68498     -9.074880     -9.074880
   3.62597     -9.071629     -9.071630
   3.56697     -9.070643     -9.070644
   3.50797     -9.070799     -9.070799
   3.44897     -9.070810     -9.070810
   3.38996     -9.070870     -9.070871
   3.33096     -9.071917     -9.071917
   3.27196     -9.074965     -9.074965
   3.21295     -9.078495     -9.078495
   3.21295     -9.078495     -9.078495
   3.15425     -9.076106     -9.076107
   3.09555     -9.073781     -9.073781
   3.03684     -9.072400     -9.072400
   2.97814     -9.071967     -9.071967
   2.91943     -9.072085     -9.072086
   2.86073     -9.072926     -9.072927
   2.80203     -9.074178     -9.074178
   2.74332     -9.075867     -9.075867
   2.68462     -9.078163     -9.078163
   2.62591     -9.081038     -9.081038
   2.62591     -9.088207     -9.088208
   2.56953     -9.075728     -9.075729
   2.51314     -9.062771     -9.062772
   2.45675     -9.056092     -9.056092
   2.40037     -9.055977     -9.055977
   2.34398     -9.057465     -9.057466
   2.28759     -9.059387     -9.059387
   2.23121     -9.061474     -9.061474
   2.17482     -9.063638     -9.063638
   2.11843     -9.066240     -9.066240
   2.06205     -9.071859     -9.071860
   2.00566     -9.078495     -9.078495
   2.00566     -9.078495     -9.078495
   1.94938     -9.076668     -9.076669
   1.89311     -9.074756     -9.074757
   1.83684     -9.073423     -9.073424
   1.78056     -9.072102     -9.072103
   1.72429     -9.071812     -9.071813
   1.66801     -9.073050     -9.073050
   1.61174     -9.074363     -9.074363
   1.55546     -9.075604     -9.075604
   1.49919     -9.077254     -9.077254
   1.44291     -9.079981     -9.079981
   1.38664     -9.083996     -9.083997
   1.33036     -9.088940     -9.088941
   1.27409     -9.092654     -9.092654
   1.27409     -9.053374     -9.053374
   1.21114     -9.054009     -9.054009
   1.14820     -9.055752     -9.055752
   1.08526     -9.058196     -9.058196
   1.02231     -9.060889     -9.060889
   0.95937     -9.063432     -9.063431
   0.89643     -9.067371     -9.067372
   0.83348     -9.078495     -9.078495
   0.83348     -9.078495     -9.078495
   0.77111     -9.077607     -9.077608
   0.70875     -9.075424     -9.075424
   0.64638     -9.072945     -9.072945
   0.58401     -9.070826     -9.070826
   0.52164     -9.069213     -9.069214
   0.45928     -9.068159     -9.068160
   0.39691     -9.067835     -9.067835
   0.39691     -9.081111     -9.081112
   0.33076     -9.076064     -9.076065
   0.26461     -9.070212     -9.070213
   0.19846     -9.066884     -9.066885
   0.13230     -9.068067     -9.068068
   0.06615     -9.072533     -9.072534
   0.00000     -9.078495     -9.078495
 
# Band-Index   37
   0.00000     -9.066173     -9.066173
   0.06615     -9.066766     -9.066766
   0.13230     -9.067364     -9.067364
   0.19846     -9.065788     -9.065788
   0.26461     -9.061068     -9.061068
   0.33076     -9.055615     -9.055615
   0.39691     -9.051780     -9.051780
   0.39691     -9.043258     -9.043258
   0.45928     -9.044139     -9.044139
   0.52164     -9.047239     -9.047239
   0.58401     -9.052277     -9.052277
   0.64638     -9.057790     -9.057790
   0.70875     -9.062377     -9.062377
   0.77111     -9.065228     -9.065228
   0.83348     -9.066173     -9.066173
   0.83348     -9.066173     -9.066173
   0.89643     -9.065373     -9.065373
   0.95937     -9.055466     -9.055466
   1.02231     -9.044876     -9.044877
   1.08526     -9.036436     -9.036436
   1.14820     -9.030480     -9.030480
   1.21114     -9.026992     -9.026992
