#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  62 128
# Band-Index    1
   2.83308    -23.557914    -23.557910
   2.77293    -23.557919    -23.557915
   2.71278    -23.557924    -23.557920
   2.71278    -23.557924    -23.557920
   2.65410    -23.558018    -23.558015
   2.59541    -23.558307    -23.558303
   2.53673    -23.558773    -23.558769
   2.47804    -23.559408    -23.559404
   2.41936    -23.560190    -23.560187
   2.36067    -23.561100    -23.561096
   2.30199    -23.562106    -23.562102
   2.24330    -23.563175    -23.563171
   2.18462    -23.564185    -23.564181
   2.18462    -23.564126    -23.564123
   2.12819    -23.563156    -23.563153
   2.07177    -23.562095    -23.562092
   2.01534    -23.561095    -23.561092
   1.95892    -23.560191    -23.560187
   1.90249    -23.559410    -23.559406
   1.84607    -23.558777    -23.558773
   1.78964    -23.558307    -23.558303
   1.73322    -23.558021    -23.558017
   1.67680    -23.557924    -23.557920
   1.67680    -23.557924    -23.557920
   1.61811    -23.558018    -23.558014
   1.55942    -23.558306    -23.558302
   1.50074    -23.558772    -23.558768
   1.44205    -23.559406    -23.559403
   1.38336    -23.560189    -23.560185
   1.32467    -23.561098    -23.561095
   1.26599    -23.562104    -23.562100
   1.20730    -23.563173    -23.563170
   1.14861    -23.564181    -23.564177
   1.14861    -23.564131    -23.564127
   1.09219    -23.563158    -23.563155
   1.03577    -23.562097    -23.562093
   0.97934    -23.561097    -23.561093
   0.92292    -23.560192    -23.560189
   0.86650    -23.559411    -23.559407
   0.81007    -23.558778    -23.558774
   0.75365    -23.558308    -23.558304
   0.69723    -23.558021    -23.558017
   0.64080    -23.557924    -23.557920
   0.64080    -23.557924    -23.557920
   0.57868    -23.557921    -23.557917
   0.51655    -23.557910    -23.557907
   0.45443    -23.557901    -23.557897
   0.39230    -23.557894    -23.557890
   0.33017    -23.557877    -23.557873
   0.26805    -23.557865    -23.557861
   0.20592    -23.557865    -23.557861
   0.20592    -23.557912    -23.557909
   0.15444    -23.557919    -23.557915
   0.10296    -23.557925    -23.557922
   0.05148    -23.557922    -23.557918
   0.00000    -23.557924    -23.557920
 
# Band-Index   31
   0.00000    -15.475813    -15.475814
   0.05148    -15.475743    -15.475744
   0.10296    -15.475555    -15.475556
   0.15444    -15.475321    -15.475321
   0.20592    -15.475195    -15.475196
   0.20592    -15.452342    -15.452342
   0.26805    -15.455597    -15.455598
   0.33017    -15.461145    -15.461146
   0.39230    -15.466279    -15.466280
   0.45443    -15.470402    -15.470402
   0.51655    -15.473401    -15.473402
   0.57868    -15.475209    -15.475210
   0.64080    -15.475813    -15.475814
   0.64080    -15.475813    -15.475814
   0.69723    -15.475902    -15.475903
   0.75365    -15.476179    -15.476179
   0.81007    -15.476660    -15.476661
   0.86650    -15.477328    -15.477329
   0.92292    -15.478099    -15.478100
   0.97934    -15.478837    -15.478838
   1.03577    -15.479398    -15.479398
   1.09219    -15.479717    -15.479717
   1.14861    -15.479815    -15.479815
   1.14861    -15.479252    -15.479253
   1.20730    -15.479230    -15.479231
   1.26599    -15.479058    -15.479059
   1.32467    -15.478626    -15.478627
   1.38336    -15.477970    -15.477971
   1.44205    -15.477239    -15.477240
   1.50074    -15.476595    -15.476596
   1.55942    -15.476142    -15.476143
   1.61811    -15.475891    -15.475891
   1.67680    -15.475813    -15.475814
   1.67680    -15.475813    -15.475814
   1.73322    -15.475902    -15.475902
   1.78964    -15.476178    -15.476179
   1.84607    -15.476660    -15.476661
   1.90249    -15.477328    -15.477329
   1.95892    -15.478099    -15.478100
   2.01534    -15.478837    -15.478838
   2.07177    -15.479397    -15.479398
   2.12819    -15.479716    -15.479717
   2.18462    -15.479814    -15.479814
   2.18462    -15.479252    -15.479253
   2.24330    -15.479230    -15.479231
   2.30199    -15.479059    -15.479060
   2.36067    -15.478627    -15.478628
   2.41936    -15.477971    -15.477972
   2.47804    -15.477239    -15.477240
   2.53673    -15.476595    -15.476596
   2.59541    -15.476143    -15.476144
   2.65410    -15.475891    -15.475892
   2.71278    -15.475813    -15.475814
   2.71278    -15.475813    -15.475814
   2.77293    -15.475332    -15.475333
   2.83308    -15.473894    -15.473895
   2.89322    -15.471513    -15.471514
   2.95337    -15.468228    -15.468229
   3.01351    -15.464137    -15.464138
   3.07366    -15.459425    -15.459426
   3.13381    -15.454657    -15.454658
   3.19395    -15.452068    -15.452069
 
# Band-Index   32
   3.19395    -15.445389    -15.445390
   3.13381    -15.449420    -15.449421
   3.07366    -15.455295    -15.455296
   3.01351    -15.460648    -15.460648
   2.95337    -15.465143    -15.465144
   2.89322    -15.468696    -15.468697
   2.83308    -15.471263    -15.471263
   2.77293    -15.472817    -15.472818
   2.71278    -15.473338    -15.473339
   2.71278    -15.473338    -15.473339
   2.65410    -15.473483    -15.473484
   2.59541    -15.473895    -15.473896
   2.53673    -15.474507    -15.474508
   2.47804    -15.475229    -15.475230
   2.41936    -15.475981    -15.475981
   2.36067    -15.476706    -15.476707
   2.30199    -15.477343    -15.477344
   2.24330    -15.477819    -15.477820
   2.18462    -15.478012    -15.478013
   2.18462    -15.477420    -15.477421
   2.12819    -15.477308    -15.477309
   2.07177    -15.476986    -15.476987
   2.01534    -15.476483    -15.476484
   1.95892    -15.475839    -15.475839
   1.90249    -15.475126    -15.475127
   1.84607    -15.474430    -15.474431
   1.78964    -15.473849    -15.473850
   1.73322    -15.473470    -15.473471
   1.67680    -15.473338    -15.473339
   1.67680    -15.473338    -15.473339
   1.61811    -15.473482    -15.473483
   1.55942    -15.473894    -15.473894
   1.50074    -15.474504    -15.474505
   1.44205    -15.475223    -15.475224
   1.38336    -15.475972    -15.475973
   1.32467    -15.476695    -15.476696
   1.26599    -15.477329    -15.477330
   1.20730    -15.477802    -15.477803
   1.14861    -15.477992    -15.477993
   1.14861    -15.477440    -15.477441
   1.09219    -15.477327    -15.477328
   1.03577    -15.477002    -15.477002
   0.97934    -15.476495    -15.476495
   0.92292    -15.475847    -15.475848
   0.86650    -15.475131    -15.475132
   0.81007    -15.474433    -15.474434
   0.75365    -15.473851    -15.473852
   0.69723    -15.473471    -15.473471
   0.64080    -15.473338    -15.473339
   0.64080    -15.473338    -15.473339
   0.57868    -15.472634    -15.472634
   0.51655    -15.470537    -15.470538
   0.45443    -15.467096    -15.467097
   0.39230    -15.462405    -15.462405
   0.33017    -15.456556    -15.456557
   0.26805    -15.449918    -15.449919
   0.20592    -15.445031    -15.445031
   0.20592    -15.473978    -15.473979
   0.15444    -15.473851    -15.473851
   0.10296    -15.473607    -15.473608
   0.05148    -15.473413    -15.473414
   0.00000    -15.473338    -15.473339
 
# Band-Index   33
   0.00000    -15.400125    -15.400126
   0.05148    -15.400124    -15.400124
   0.10296    -15.400118    -15.400119
   0.15444    -15.400112    -15.400113
   0.20592    -15.400107    -15.400108
   0.20592    -15.437775    -15.437776
   0.26805    -15.433787    -15.433788
   0.33017    -15.426221    -15.426222
   0.39230    -15.418212    -15.418212
   0.45443    -15.410898    -15.410899
   0.51655    -15.405103    -15.405103
   0.57868    -15.401395    -15.401396
   0.64080    -15.400125    -15.400126
   0.64080    -15.400125    -15.400126
   0.69723    -15.402213    -15.402213
   0.75365    -15.407584    -15.407585
   0.81007    -15.414665    -15.414666
   0.86650    -15.422266    -15.422267
   0.92292    -15.429582    -15.429583
   0.97934    -15.436000    -15.436000
   1.03577    -15.440990    -15.440991
   1.09219    -15.444126    -15.444127
   1.14861    -15.445178    -15.445178
   1.14861    -15.444943    -15.444944
   1.20730    -15.443928    -15.443929
   1.26599    -15.440847    -15.440848
   1.32467    -15.435912    -15.435912
   1.38336    -15.429542    -15.429542
   1.44205    -15.422265    -15.422265
   1.50074    -15.414677    -15.414678
   1.55942    -15.407591    -15.407592
   1.61811    -15.402213    -15.402214
   1.67680    -15.400125    -15.400126
   1.67680    -15.400125    -15.400126
   1.73322    -15.402211    -15.402212
   1.78964    -15.407581    -15.407581
   1.84607    -15.414659    -15.414660
   1.90249    -15.422259    -15.422259
   1.95892    -15.429575    -15.429575
   2.01534    -15.435994    -15.435995
   2.07177    -15.440988    -15.440988
   2.12819    -15.444128    -15.444129
   2.18462    -15.445182    -15.445183
   2.18462    -15.444939    -15.444940
   2.24330    -15.443928    -15.443929
   2.30199    -15.440852    -15.440853
   2.36067    -15.435918    -15.435919
   2.41936    -15.429550    -15.429550
   2.47804    -15.422272    -15.422273
   2.53673    -15.414683    -15.414684
   2.59541    -15.407595    -15.407596
   2.65410    -15.402214    -15.402215
   2.71278    -15.400125    -15.400126
   2.71278    -15.400125    -15.400126
   2.77293    -15.401098    -15.401099
   2.83308    -15.403958    -15.403958
   2.89322    -15.408509    -15.408510
   2.95337    -15.414404    -15.414405
   3.01351    -15.421176    -15.421176
   3.07366    -15.428211    -15.428212
   3.13381    -15.434564    -15.434564
   3.19395    -15.437728    -15.437728
 
# Band-Index   34
   3.19395    -15.437334    -15.437335
   3.13381    -15.432886    -15.432887
   3.07366    -15.425841    -15.425842
   3.01351    -15.418750    -15.418751
   2.95337    -15.412223    -15.412224
   2.89322    -15.406700    -15.406701
   2.83308    -15.402515    -15.402516
   2.77293    -15.399920    -15.399921
   2.71278    -15.399043    -15.399044
   2.71278    -15.399043    -15.399044
   2.65410    -15.401104    -15.401105
   2.59541    -15.406384    -15.406384
   2.53673    -15.413312    -15.413313
   2.47804    -15.420760    -15.420761
   2.41936    -15.427996    -15.427997
   2.36067    -15.434467    -15.434468
   2.30199    -15.439666    -15.439666
   2.24330    -15.443123    -15.443123
   2.18462    -15.444374    -15.444375
   2.18462    -15.444116    -15.444117
   2.12819    -15.442905    -15.442906
   2.07177    -15.439508    -15.439508
   2.01534    -15.434368    -15.434369
   1.95892    -15.427955    -15.427956
   1.90249    -15.420758    -15.420759
   1.84607    -15.413325    -15.413326
   1.78964    -15.406391    -15.406391
   1.73322    -15.401107    -15.401107
   1.67680    -15.399043    -15.399044
   1.67680    -15.399043    -15.399044
   1.61811    -15.401102    -15.401103
   1.55942    -15.406378    -15.406379
   1.50074    -15.413303    -15.413304
   1.44205    -15.420748    -15.420749
   1.38336    -15.427983    -15.427983
   1.32467    -15.434452    -15.434453
   1.26599    -15.439650    -15.439651
   1.20730    -15.443105    -15.443105
   1.14861    -15.444352    -15.444353
   1.14861    -15.444138    -15.444138
   1.09219    -15.442924    -15.442925
   1.03577    -15.439525    -15.439525
   0.97934    -15.434384    -15.434385
   0.92292    -15.427969    -15.427970
   0.86650    -15.420770    -15.420771
   0.81007    -15.413334    -15.413335
   0.75365    -15.406396    -15.406397
   0.69723    -15.401109    -15.401109
   0.64080    -15.399043    -15.399044
   0.64080    -15.399043    -15.399044
   0.57868    -15.400187    -15.400188
   0.51655    -15.403558    -15.403559
   0.45443    -15.408922    -15.408923
   0.39230    -15.415868    -15.415868
   0.33017    -15.423774    -15.423775
   0.26805    -15.431876    -15.431876
   0.20592    -15.437293    -15.437294
   0.20592    -15.399052    -15.399053
   0.15444    -15.399052    -15.399053
   0.10296    -15.399049    -15.399050
   0.05148    -15.399044    -15.399045
   0.00000    -15.399043    -15.399044
 
# Band-Index   35
   0.00000    -15.353213    -15.353214
   0.05148    -15.353158    -15.353159
   0.10296    -15.353011    -15.353012
   0.15444    -15.352831    -15.352831
   0.20592    -15.352738    -15.352739
   0.20592    -15.360909    -15.360910
   0.26805    -15.360699    -15.360699
   0.33017    -15.360054    -15.360055
   0.39230    -15.358988    -15.358988
   0.45443    -15.357538    -15.357539
   0.51655    -15.355883    -15.355884
   0.57868    -15.354258    -15.354259
   0.64080    -15.353213    -15.353214
   0.64080    -15.353213    -15.353214
   0.69723    -15.352026    -15.352028
   0.75365    -15.350944    -15.350945
   0.81007    -15.349450    -15.349452
   0.86650    -15.347471    -15.347472
   0.92292    -15.345106    -15.345108
   0.97934    -15.342525    -15.342527
   1.03577    -15.339984    -15.339985
   1.09219    -15.337913    -15.337914
   1.14861    -15.337044    -15.337045
   1.14861    -15.336824    -15.336826
   1.20730    -15.337395    -15.337396
   1.26599    -15.338514    -15.338515
   1.32467    -15.339692    -15.339694
   1.38336    -15.341725    -15.341726
   1.44205    -15.344874    -15.344875
   1.50074    -15.347839    -15.347841
   1.55942    -15.350192    -15.350193
   1.61811    -15.351898    -15.351900
   1.67680    -15.353213    -15.353214
   1.67680    -15.353213    -15.353214
   1.73322    -15.352025    -15.352027
   1.78964    -15.350934    -15.350935
   1.84607    -15.349437    -15.349439
   1.90249    -15.347454    -15.347456
   1.95892    -15.345087    -15.345089
   2.01534    -15.342503    -15.342504
   2.07177    -15.339960    -15.339961
   2.12819    -15.337889    -15.337891
   2.18462    -15.337023    -15.337024
   2.18462    -15.336819    -15.336820
   2.24330    -15.337392    -15.337393
   2.30199    -15.338514    -15.338516
   2.36067    -15.339699    -15.339701
   2.41936    -15.341749    -15.341751
   2.47804    -15.344896    -15.344898
   2.53673    -15.347857    -15.347858
   2.59541    -15.350203    -15.350205
   2.65410    -15.351895    -15.351896
   2.71278    -15.353213    -15.353214
   2.71278    -15.353213    -15.353214
   2.77293    -15.354035    -15.354036
   2.83308    -15.355317    -15.355318
   2.89322    -15.356641    -15.356642
   2.95337    -15.357856    -15.357857
   3.01351    -15.358852    -15.358852
   3.07366    -15.359560    -15.359561
   3.13381    -15.359929    -15.359930
   3.19395    -15.359969    -15.359970
 
# Band-Index   36
   3.19395    -15.359848    -15.359848
   3.13381    -15.359479    -15.359480
   3.07366    -15.358638    -15.358639
   3.01351    -15.357411    -15.357411
   2.95337    -15.355895    -15.355895
   2.89322    -15.354264    -15.354265
   2.83308    -15.352755    -15.352756
   2.77293    -15.351682    -15.351683
   2.71278    -15.351984    -15.351985
   2.71278    -15.351984    -15.351985
   2.65410    -15.351007    -15.351009
   2.59541    -15.346772    -15.346773
   2.53673    -15.341354    -15.341355
   2.47804    -15.339595    -15.339597
   2.41936    -15.339007    -15.339009
   2.36067    -15.336842    -15.336844
   2.30199    -15.333654    -15.333655
   2.24330    -15.331641    -15.331642
   2.18462    -15.331713    -15.331714
   2.18462    -15.329834    -15.329835
   2.12819    -15.330113    -15.330115
   2.07177    -15.331972    -15.331974
   2.01534    -15.333725    -15.333726
   1.95892    -15.335320    -15.335321
   1.90249    -15.336894    -15.336895
   1.84607    -15.341478    -15.341479
   1.78964    -15.346822    -15.346823
   1.73322    -15.351067    -15.351068
   1.67680    -15.351984    -15.351985
   1.67680    -15.351984    -15.351985
   1.61811    -15.350989    -15.350990
   1.55942    -15.346760    -15.346761
   1.50074    -15.341313    -15.341314
   1.44205    -15.339586    -15.339587
   1.38336    -15.338998    -15.339000
   1.32467    -15.336803    -15.336804
   1.26599    -15.333571    -15.333572
   1.20730    -15.331490    -15.331491
   1.14861    -15.331604    -15.331606
   1.14861    -15.329906    -15.329908
   1.09219    -15.330127    -15.330128
   1.03577    -15.331968    -15.331969
   0.97934    -15.333725    -15.333727
   0.92292    -15.335331    -15.335333
   0.86650    -15.336974    -15.336976
   0.81007    -15.341493    -15.341494
   0.75365    -15.346828    -15.346829
   0.69723    -15.351076    -15.351077
   0.64080    -15.351984    -15.351985
   0.64080    -15.351984    -15.351985
   0.57868    -15.351734    -15.351735
   0.51655    -15.352994    -15.352995
   0.45443    -15.354631    -15.354632
   0.39230    -15.356257    -15.356258
   0.33017    -15.357571    -15.357572
   0.26805    -15.358423    -15.358423
   0.20592    -15.358716    -15.358717
   0.20592    -15.351708    -15.351709
   0.15444    -15.351619    -15.351620
   0.10296    -15.351445    -15.351446
   0.05148    -15.351533    -15.351535
   0.00000    -15.351984    -15.351985
 
# Band-Index   37
   0.00000    -15.351246    -15.351246
   0.05148    -15.351291    -15.351292
   0.10296    -15.350227    -15.350229
   0.15444    -15.348287    -15.348289
   0.20592    -15.346624    -15.346626
   0.20592    -15.347520    -15.347522
   0.26805    -15.347608    -15.347610
   0.33017    -15.347904    -15.347906
   0.39230    -15.348436    -15.348438
   0.45443    -15.349175    -15.349176
   0.51655    -15.350095    -15.350097
   0.57868    -15.351150    -15.351152
   0.64080    -15.351246    -15.351246
   0.64080    -15.351246    -15.351246
   0.69723    -15.349415    -15.349416
   0.75365    -15.344884    -15.344885
   0.81007    -15.339600    -15.339601
   0.86650    -15.336299    -15.336300
   0.92292    -15.332601    -15.332603
   0.97934    -15.330347    -15.330348
   1.03577    -15.329536    -15.329537
   1.09219    -15.329639    -15.329641
   1.14861    -15.328580    -15.328582
   1.14861    -15.327561    -15.327562
   1.20730    -15.329382    -15.329384
   1.26599    -15.329697    -15.329698
   1.32467    -15.329992    -15.329994
   1.38336    -15.332009    -15.332010
   1.44205    -15.335981    -15.335982
   1.50074    -15.340224    -15.340225
   1.55942    -15.344933    -15.344933
   1.61811    -15.349427    -15.349428
   1.67680    -15.351246    -15.351246
   1.67680    -15.351246    -15.351246
   1.73322    -15.349425    -15.349426
   1.78964    -15.344900    -15.344901
   1.84607    -15.339622    -15.339623
   1.90249    -15.336378    -15.336379
   1.95892    -15.332606    -15.332607
   2.01534    -15.330331    -15.330332
   2.07177    -15.329503    -15.329504
   2.12819    -15.329610    -15.329612
   2.18462    -15.328578    -15.328580
   2.18462    -15.327469    -15.327471
   2.24330    -15.329273    -15.329275
   2.30199    -15.329644    -15.329645
   2.36067    -15.329971    -15.329972
   2.41936    -15.331997    -15.331999
   2.47804    -15.335963    -15.335964
   2.53673    -15.340160    -15.340162
   2.59541    -15.344906    -15.344907
   2.65410    -15.349411    -15.349412
   2.71278    -15.351246    -15.351246
   2.71278    -15.351246    -15.351246
   2.77293    -15.351151    -15.351153
   2.83308    -15.349930    -15.349931
   2.89322    -15.348591    -15.348593
   2.95337    -15.347240    -15.347241
   3.01351    -15.346010    -15.346012
   3.07366    -15.345034    -15.345036
   3.13381    -15.344433    -15.344435
   3.19395    -15.344236    -15.344237
 
# Band-Index   38
   3.19395    -15.340871    -15.340873
   3.13381    -15.340737    -15.340739
   3.07366    -15.340363    -15.340364
   3.01351    -15.339863    -15.339865
   2.95337    -15.339375    -15.339376
   2.89322    -15.339015    -15.339017
   2.83308    -15.338826    -15.338828
   2.77293    -15.338767    -15.338769
   2.71278    -15.338766    -15.338767
   2.71278    -15.338766    -15.338767
   2.65410    -15.338826    -15.338827
   2.59541    -15.338945    -15.338946
   2.53673    -15.338229    -15.338230
   2.47804    -15.333689    -15.333690
   2.41936    -15.329565    -15.329567
   2.36067    -15.326785    -15.326786
   2.30199    -15.325522    -15.325523
   2.24330    -15.325764    -15.325766
   2.18462    -15.327044    -15.327045
   2.18462    -15.327822    -15.327823
   2.12819    -15.326591    -15.326593
   2.07177    -15.325842    -15.325844
   2.01534    -15.326494    -15.326495
   1.95892    -15.328978    -15.328979
   1.90249    -15.333093    -15.333095
   1.84607    -15.336823    -15.336824
   1.78964    -15.338031    -15.338032
   1.73322    -15.338586    -15.338588
   1.67680    -15.338766    -15.338767
   1.67680    -15.338766    -15.338767
   1.61811    -15.338826    -15.338828
   1.55942    -15.338946    -15.338947
   1.50074    -15.338231    -15.338232
   1.44205    -15.333707    -15.333708
   1.38336    -15.329583    -15.329584
   1.32467    -15.326794    -15.326795
   1.26599    -15.325525    -15.325526
   1.20730    -15.325768    -15.325770
   1.14861    -15.327018    -15.327019
   1.14861    -15.327765    -15.327766
   1.09219    -15.326560    -15.326562
   1.03577    -15.325817    -15.325819
   0.97934    -15.326471    -15.326472
   0.92292    -15.328955    -15.328956
   0.86650    -15.333072    -15.333073
   0.81007    -15.336809    -15.336811
   0.75365    -15.338026    -15.338028
   0.69723    -15.338585    -15.338587
   0.64080    -15.338766    -15.338767
   0.64080    -15.338766    -15.338767
   0.57868    -15.338595    -15.338597
   0.51655    -15.338208    -15.338210
   0.45443    -15.337823    -15.337824
   0.39230    -15.337564    -15.337565
   0.33017    -15.337427    -15.337429
   0.26805    -15.337385    -15.337387
   0.20592    -15.337385    -15.337387
   0.20592    -15.344690    -15.344692
   0.15444    -15.342949    -15.342951
   0.10296    -15.340810    -15.340811
   0.05148    -15.339304    -15.339306
   0.00000    -15.338766    -15.338767
 
# Band-Index   39
   0.00000    -15.297745    -15.297746
   0.05148    -15.297578    -15.297579
   0.10296    -15.297101    -15.297102
   0.15444    -15.296402    -15.296404
   0.20592    -15.295858    -15.295860
   0.20592    -15.319458    -15.319459
   0.26805    -15.318546    -15.318547
   0.33017    -15.315919    -15.315920
   0.39230    -15.311935    -15.311936
   0.45443    -15.307188    -15.307189
   0.51655    -15.302552    -15.302553
   0.57868    -15.299067    -15.299068
   0.64080    -15.297745    -15.297746
   0.64080    -15.297745    -15.297746
   0.69723    -15.297797    -15.297798
   0.75365    -15.297907    -15.297909
   0.81007    -15.297951    -15.297952
   0.86650    -15.297735    -15.297736
   0.92292    -15.297084    -15.297085
   0.97934    -15.295962    -15.295963
   1.03577    -15.294622    -15.294623
   1.09219    -15.293544    -15.293544
   1.14861    -15.293139    -15.293140
   1.14861    -15.294360    -15.294361
   1.20730    -15.294599    -15.294600
   1.26599    -15.295205    -15.295205
   1.32467    -15.295932    -15.295933
   1.38336    -15.296678    -15.296679
   1.44205    -15.297314    -15.297315
   1.50074    -15.297637    -15.297638
   1.55942    -15.297738    -15.297739
   1.61811    -15.297748    -15.297749
   1.67680    -15.297745    -15.297746
   1.67680    -15.297745    -15.297746
   1.73322    -15.297798    -15.297799
   1.78964    -15.297911    -15.297912
   1.84607    -15.297961    -15.297963
   1.90249    -15.297759    -15.297760
   1.95892    -15.297128    -15.297129
   2.01534    -15.296033    -15.296034
   2.07177    -15.294718    -15.294719
   2.12819    -15.293660    -15.293661
   2.18462    -15.293263    -15.293264
   2.18462    -15.294244    -15.294245
   2.24330    -15.294489    -15.294490
   2.30199    -15.295112    -15.295112
   2.36067    -15.295864    -15.295865
   2.41936    -15.296636    -15.296637
   2.47804    -15.297292    -15.297293
   2.53673    -15.297627    -15.297628
   2.59541    -15.297734    -15.297736
   2.65410    -15.297747    -15.297749
   2.71278    -15.297745    -15.297746
   2.71278    -15.297745    -15.297746
   2.77293    -15.298717    -15.298719
   2.83308    -15.301311    -15.301312
   2.89322    -15.304772    -15.304774
   2.95337    -15.308277    -15.308278
   3.01351    -15.311145    -15.311146
   3.07366    -15.312948    -15.312949
   3.13381    -15.313635    -15.313636
   3.19395    -15.313685    -15.313686
 
# Band-Index   40
   3.19395    -15.310127    -15.310128
   3.13381    -15.309183    -15.309184
   3.07366    -15.306956    -15.306958
   3.01351    -15.304124    -15.304125
   2.95337    -15.301056    -15.301057
   2.89322    -15.298070    -15.298071
   2.83308    -15.295477    -15.295479
   2.77293    -15.293661    -15.293662
   2.71278    -15.293001    -15.293002
   2.71278    -15.293001    -15.293002
   2.65410    -15.293181    -15.293182
   2.59541    -15.293671    -15.293673
   2.53673    -15.294293    -15.294294
   2.47804    -15.294744    -15.294745
   2.41936    -15.294588    -15.294589
   2.36067    -15.293394    -15.293395
   2.30199    -15.291491    -15.291492
   2.24330    -15.289823    -15.289823
   2.18462    -15.289170    -15.289171
   2.18462    -15.290387    -15.290387
   2.12819    -15.290834    -15.290834
   2.07177    -15.291955    -15.291956
   2.01534    -15.293200    -15.293201
   1.95892    -15.294016    -15.294017
   1.90249    -15.294190    -15.294191
   1.84607    -15.293906    -15.293907
   1.78964    -15.293471    -15.293473
   1.73322    -15.293129    -15.293130
   1.67680    -15.293001    -15.293002
   1.67680    -15.293001    -15.293002
   1.61811    -15.293182    -15.293183
   1.55942    -15.293677    -15.293679
   1.50074    -15.294308    -15.294309
   1.44205    -15.294772    -15.294773
   1.38336    -15.294633    -15.294634
   1.32467    -15.293460    -15.293461
   1.26599    -15.291581    -15.291581
   1.20730    -15.289935    -15.289935
   1.14861    -15.289292    -15.289293
   1.14861    -15.290273    -15.290274
   1.09219    -15.290727    -15.290728
   1.03577    -15.291867    -15.291868
   0.97934    -15.293136    -15.293137
   0.92292    -15.293974    -15.293975
   0.86650    -15.294165    -15.294167
   0.81007    -15.293893    -15.293894
   0.75365    -15.293466    -15.293467
   0.69723    -15.293128    -15.293129
   0.64080    -15.293001    -15.293002
   0.64080    -15.293001    -15.293002
   0.57868    -15.293791    -15.293792
   0.51655    -15.295797    -15.295799
   0.45443    -15.298291    -15.298292
   0.39230    -15.300650    -15.300652
   0.33017    -15.302471    -15.302473
   0.26805    -15.303604    -15.303606
   0.20592    -15.303991    -15.303992
   0.20592    -15.294963    -15.294965
   0.15444    -15.294412    -15.294413
   0.10296    -15.293689    -15.293691
   0.05148    -15.293180    -15.293182
   0.00000    -15.293001    -15.293002
 
# Band-Index   41
   0.00000    -15.264918    -15.264918
   0.05148    -15.264649    -15.264650
   0.10296    -15.263936    -15.263937
   0.15444    -15.263040    -15.263041
   0.20592    -15.262549    -15.262550
   0.20592    -15.249841    -15.249842
   0.26805    -15.250684    -15.250685
   0.33017    -15.252879    -15.252880
   0.39230    -15.255831    -15.255832
   0.45443    -15.259011    -15.259011
   0.51655    -15.261950    -15.261951
   0.57868    -15.264108    -15.264109
   0.64080    -15.264918    -15.264918
   0.64080    -15.264918    -15.264918
   0.69723    -15.265177    -15.265178
   0.75365    -15.265925    -15.265926
   0.81007    -15.267086    -15.267087
   0.86650    -15.268503    -15.268504
   0.92292    -15.269969    -15.269970
   0.97934    -15.271238    -15.271239
   1.03577    -15.272052    -15.272053
   1.09219    -15.272298    -15.272299
   1.14861    -15.272165    -15.272166
   1.14861    -15.272701    -15.272702
   1.20730    -15.272503    -15.272504
   1.26599    -15.271714    -15.271715
   1.32467    -15.270192    -15.270193
   1.38336    -15.268472    -15.268473
   1.44205    -15.267433    -15.267433
   1.50074    -15.266464    -15.266465
   1.55942    -15.265651    -15.265652
   1.61811    -15.265109    -15.265110
   1.67680    -15.264918    -15.264918
   1.67680    -15.264918    -15.264918
   1.73322    -15.265176    -15.265177
   1.78964    -15.265921    -15.265922
   1.84607    -15.267076    -15.267076
   1.90249    -15.268484    -15.268484
   1.95892    -15.269936    -15.269937
   2.01534    -15.271186    -15.271187
   2.07177    -15.271980    -15.271981
   2.12819    -15.272208    -15.272208
   2.18462    -15.272063    -15.272064
   2.18462    -15.272795    -15.272795
   2.24330    -15.272588    -15.272589
   2.30199    -15.271781    -15.271781
   2.36067    -15.270242    -15.270243
   2.41936    -15.268519    -15.268520
   2.47804    -15.267460    -15.267461
   2.53673    -15.266478    -15.266479
   2.59541    -15.265658    -15.265658
   2.65410    -15.265111    -15.265112
   2.71278    -15.264918    -15.264918
   2.71278    -15.264918    -15.264918
   2.77293    -15.264225    -15.264226
   2.83308    -15.262340    -15.262340
   2.89322    -15.259690    -15.259690
   2.95337    -15.256728    -15.256729
   3.01351    -15.253853    -15.253854
   3.07366    -15.251393    -15.251394
   3.13381    -15.249679    -15.249680
   3.19395    -15.249047    -15.249048
 
# Band-Index   42
   3.19395    -15.242712    -15.242713
   3.13381    -15.243258    -15.243259
   3.07366    -15.244764    -15.244765
   3.01351    -15.246996    -15.246997
   2.95337    -15.249646    -15.249646
   2.89322    -15.252380    -15.252380
   2.83308    -15.254825    -15.254826
   2.77293    -15.256570    -15.256571
   2.71278    -15.257215    -15.257216
   2.71278    -15.257215    -15.257216
   2.65410    -15.257921    -15.257921
   2.59541    -15.259812    -15.259813
   2.53673    -15.262414    -15.262415
   2.47804    -15.265247    -15.265248
   2.41936    -15.267869    -15.267869
   2.36067    -15.269329    -15.269330
   2.30199    -15.270233    -15.270234
   2.24330    -15.270972    -15.270973
   2.18462    -15.271303    -15.271304
   2.18462    -15.271666    -15.271666
   2.12819    -15.271152    -15.271152
   2.07177    -15.270185    -15.270186
   2.01534    -15.268818    -15.268819
   1.95892    -15.266947    -15.266948
   1.90249    -15.264585    -15.264586
   1.84607    -15.261976    -15.261976
   1.78964    -15.259560    -15.259560
   1.73322    -15.257840    -15.257841
   1.67680    -15.257215    -15.257216
