Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-22.10260508318789,0.0,0.0
P$_p$,-22.09760508318789,0.0,0.0
P$_p$,-22.09260508318789,0.0,0.0
P$_p$,-22.08760508318789,0.0,0.0
P$_p$,-22.08260508318789,0.0,0.0
P$_p$,-22.07760508318789,0.0,0.0
P$_p$,-22.07260508318789,0.0,0.0
P$_p$,-22.06760508318789,0.0,0.0
P$_p$,-22.06260508318789,0.0,0.0
P$_p$,-22.05760508318789,0.0,0.0
P$_p$,-22.05260508318789,0.0,0.0
P$_p$,-22.04760508318789,0.0,0.0
P$_p$,-22.04260508318789,0.0,0.0
P$_p$,-22.03760508318789,0.0,0.0
P$_p$,-22.03260508318789,0.0,0.0
P$_p$,-22.02760508318789,0.0,0.0
P$_p$,-22.02260508318789,0.0,0.0
P$_p$,-22.017605083187892,0.0,0.0
P$_p$,-22.01260508318789,0.0,0.0
P$_p$,-22.00760508318789,0.0,0.0
P$_p$,-22.00260508318789,0.0,0.0
P$_p$,-21.99760508318789,0.0,0.0
P$_p$,-21.99260508318789,0.0,0.0
P$_p$,-21.98760508318789,0.0,0.0
P$_p$,-21.98260508318789,0.0,0.0
P$_p$,-21.97760508318789,0.0,0.0
P$_p$,-21.97260508318789,0.0,0.0
P$_p$,-21.96760508318789,0.0,0.0
P$_p$,-21.96260508318789,0.0,0.0
P$_p$,-21.95760508318789,0.0,0.0
P$_p$,-21.95260508318789,0.0,0.0
P$_p$,-21.94760508318789,0.0,0.0
P$_p$,-21.94260508318789,0.0,0.0
P$_p$,-21.93760508318789,0.0,0.0
P$_p$,-21.93260508318789,0.0,0.0
P$_p$,-21.92760508318789,0.0,0.0
P$_p$,-21.92260508318789,0.0,0.0
P$_p$,-21.91760508318789,0.0,0.0
P$_p$,-21.91260508318789,0.0,0.0
P$_p$,-21.90760508318789,0.0,0.0
P$_p$,-21.90260508318789,0.0,0.0
P$_p$,-21.89760508318789,0.0,0.0
P$_p$,-21.892605083187892,0.0,0.0
P$_p$,-21.88760508318789,0.0,0.0
P$_p$,-21.88260508318789,0.0,0.0
P$_p$,-21.87760508318789,0.0,0.0
P$_p$,-21.87260508318789,0.0,0.0
