#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  86  96
# Band-Index    1
   2.76900    -23.672633    -23.672635
   2.71233    -23.672304    -23.672305
   2.65566    -23.672124    -23.672125
   2.59900    -23.672065    -23.672067
   2.59900    -23.672065    -23.672067
   2.53711    -23.671248    -23.671249
   2.47523    -23.669569    -23.669571
   2.41334    -23.667958    -23.667960
   2.35146    -23.666768    -23.666770
   2.28958    -23.666085    -23.666087
   2.22769    -23.665870    -23.665871
   2.22769    -23.665870    -23.665871
   2.17103    -23.665607    -23.665609
   2.11436    -23.665719    -23.665720
   2.05769    -23.666868    -23.666869
   2.00103    -23.667249    -23.667251
   1.94436    -23.667373    -23.667375
   1.88769    -23.667379    -23.667380
   1.83103    -23.667295    -23.667297
   1.77436    -23.667167    -23.667168
   1.71769    -23.667028    -23.667030
   1.66103    -23.666936    -23.666938
   1.60436    -23.666908    -23.666910
   1.60436    -23.666908    -23.666910
   1.54281    -23.666987    -23.666989
   1.48125    -23.667176    -23.667177
   1.41970    -23.667341    -23.667343
   1.35814    -23.667310    -23.667312
   1.29659    -23.666971    -23.666972
   1.23504    -23.665585    -23.665587
   1.17348    -23.665796    -23.665798
   1.17348    -23.665796    -23.665798
   1.11160    -23.666019    -23.666021
   1.04972    -23.666714    -23.666716
   0.98783    -23.667907    -23.667909
   0.92595    -23.669517    -23.669519
   0.86406    -23.671185    -23.671187
   0.80218    -23.672000    -23.672002
   0.80218    -23.672000    -23.672002
   0.74063    -23.672151    -23.672152
   0.67907    -23.672651    -23.672652
   0.61752    -23.673546    -23.673548
   0.55596    -23.674787    -23.674789
   0.49441    -23.676260    -23.676261
   0.43286    -23.677712    -23.677713
   0.37130    -23.678491    -23.678493
   0.37130    -23.678491    -23.678493
   0.30942    -23.675523    -23.675524
   0.24754    -23.672727    -23.672728
   0.18565    -23.669888    -23.669889
   0.12377    -23.668664    -23.668666
   0.06188    -23.667381    -23.667383
   0.00000    -23.666908    -23.666910
 
# Band-Index    9
   0.00000    -23.665878    -23.665879
   0.06188    -23.666257    -23.666258
   0.12377    -23.667551    -23.667553
   0.18565    -23.667483    -23.667484
   0.24754    -23.665256    -23.665258
   0.30942    -23.662929    -23.662931
   0.37130    -23.660675    -23.660677
   0.37130    -23.660675    -23.660677
   0.43286    -23.660566    -23.660568
   0.49441    -23.660246    -23.660248
   0.55596    -23.659715    -23.659717
   0.61752    -23.658925    -23.658927
   0.67907    -23.657768    -23.657770
   0.74063    -23.656302    -23.656304
   0.80218    -23.655334    -23.655336
   0.80218    -23.655334    -23.655336
   0.86406    -23.655756    -23.655757
   0.92595    -23.656669    -23.656670
   0.98783    -23.657604    -23.657606
   1.04972    -23.658321    -23.658323
   1.11160    -23.658736    -23.658738
   1.17348    -23.658867    -23.658869
   1.17348    -23.658867    -23.658869
   1.23504    -23.660574    -23.660575
   1.29659    -23.662936    -23.662938
   1.35814    -23.663592    -23.663593
   1.41970    -23.663984    -23.663986
   1.48125    -23.664601    -23.664603
   1.54281    -23.665409    -23.665411
   1.60436    -23.665878    -23.665879
   1.60436    -23.665878    -23.665879
   1.66103    -23.665657    -23.665659
   1.71769    -23.665171    -23.665173
   1.77436    -23.664658    -23.664660
   1.83103    -23.664215    -23.664217
   1.88769    -23.663888    -23.663890
   1.94436    -23.663657    -23.663659
   2.00103    -23.663427    -23.663429
   2.05769    -23.662887    -23.662889
   2.11436    -23.661403    -23.661405
   2.17103    -23.659741    -23.659743
   2.22769    -23.658862    -23.658864
   2.22769    -23.658862    -23.658864
   2.28958    -23.658730    -23.658732
   2.35146    -23.658314    -23.658316
   2.41334    -23.657597    -23.657598
   2.47523    -23.656660    -23.656661
   2.53711    -23.655737    -23.655739
   2.59900    -23.655307    -23.655308
   2.59900    -23.655307    -23.655308
   2.65566    -23.655776    -23.655778
   2.71233    -23.656704    -23.656706
   2.76900    -23.657646    -23.657648
   2.82566    -23.658438    -23.658440
   2.88233    -23.659080    -23.659082
   2.93899    -23.659583    -23.659585
