Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-20.326449177231247,0.0,0.0
P$_p$,-20.32144917723125,0.0,0.0
P$_p$,-20.31644917723125,0.0,0.0
P$_p$,-20.311449177231253,0.0,0.0
P$_p$,-20.30644917723125,0.0,0.0
P$_p$,-20.301449177231248,0.0,0.0
P$_p$,-20.296449177231253,0.0,0.0
P$_p$,-20.29144917723125,0.0,0.0
P$_p$,-20.286449177231248,0.0,0.0
P$_p$,-20.281449177231252,0.0,0.0
P$_p$,-20.27644917723125,0.0,0.0
P$_p$,-20.271449177231247,0.0,0.0
P$_p$,-20.26644917723125,0.0,0.0
P$_p$,-20.26144917723125,0.0,0.0
P$_p$,-20.256449177231246,0.0,0.0
P$_p$,-20.25144917723125,0.0,0.0
P$_p$,-20.24644917723125,0.0,0.0
P$_p$,-20.241449177231253,0.0,0.0
P$_p$,-20.23644917723125,0.0,0.0
P$_p$,-20.231449177231248,0.0,0.0
P$_p$,-20.226449177231252,0.0,0.0
P$_p$,-20.22144917723125,0.0,0.0
P$_p$,-20.216449177231247,0.0,0.0
P$_p$,-20.211449177231252,0.0,0.0
P$_p$,-20.20644917723125,0.0,0.0
P$_p$,-20.201449177231247,0.0,0.0
P$_p$,-20.19644917723125,0.0,0.0
P$_p$,-20.19144917723125,0.0,0.0
P$_p$,-20.186449177231253,0.0,0.0
P$_p$,-20.18144917723125,0.0,0.0
P$_p$,-20.176449177231248,0.0,0.0
P$_p$,-20.171449177231253,0.0,0.0
P$_p$,-20.16644917723125,0.0,0.0
P$_p$,-20.161449177231248,0.0,0.0
P$_p$,-20.156449177231252,0.0,0.0
P$_p$,-20.15144917723125,0.0,0.0
P$_p$,-20.146449177231247,0.0,0.0
P$_p$,-20.14144917723125,0.0,0.0
P$_p$,-20.13644917723125,0.0,0.0
P$_p$,-20.131449177231246,0.0,0.0
P$_p$,-20.12644917723125,0.0,0.0
P$_p$,-20.12144917723125,0.0,0.0
P$_p$,-20.116449177231253,0.0,0.0
P$_p$,-20.11144917723125,0.0,0.0
P$_p$,-20.106449177231248,0.0,0.0
P$_p$,-20.101449177231252,0.0,0.0
P$_p$,-20.09644917723125,0.0,0.0
P$_p$,-20.091449177231247,0.0,0.0
P$_p$,-20.086449177231252,0.0,0.0
P$_p$,-20.08144917723125,0.0,0.0
P$_p$,-20.076449177231247,0.0,0.0
P$_p$,-20.07144917723125,0.0,0.0
P$_p$,-20.06644917723125,0.0,0.0
P$_p$,-20.061449177231253,0.0,0.0
P$_p$,-20.05644917723125,0.0,0.0
P$_p$,-20.051449177231248,0.0,0.0
P$_p$,-20.046449177231253,0.0,0.0
P$_p$,-20.04144917723125,0.0,0.0
P$_p$,-20.036449177231248,0.0,0.0
P$_p$,-20.031449177231252,0.0,0.0
P$_p$,-20.02644917723125,0.0,0.0
P$_p$,-20.021449177231247,0.0,0.0
P$_p$,-20.01644917723125,0.0,0.0
P$_p$,-20.01144917723125,0.0,0.0
P$_p$,-20.006449177231246,0.0,0.0
P$_p$,-20.00144917723125,0.0,0.0
P$_p$,-19.99644917723125,0.0,0.0
P$_p$,-19.991449177231253,0.0,0.0
P$_p$,-19.98644917723125,0.0,0.0
P$_p$,-19.981449177231248,0.0,0.0
P$_p$,-19.976449177231252,0.0,0.0
P$_p$,-19.97144917723125,0.0,0.0
P$_p$,-19.966449177231247,0.0,0.0
P$_p$,-19.961449177231252,0.0,0.0
P$_p$,-19.95644917723125,0.0,0.0
P$_p$,-19.951449177231247,0.0,0.0
P$_p$,-19.94644917723125,0.0,0.0
P$_p$,-19.94144917723125,0.0,0.0
P$_p$,-19.936449177231253,0.0,0.0
P$_p$,-19.93144917723125,0.0,0.0
P$_p$,-19.926449177231248,0.0,0.0
P$_p$,-19.921449177231253,0.0,0.0
P$_p$,-19.91644917723125,0.0,0.0
P$_p$,-19.911449177231248,0.0,0.0
P$_p$,-19.906449177231252,0.0,0.0
P$_p$,-19.90144917723125,0.0,0.0
P$_p$,-19.896449177231247,0.0,0.0
P$_p$,-19.89144917723125,0.0,0.0
P$_p$,-19.88644917723125,0.0,0.0
P$_p$,-19.881449177231246,0.0,0.0
P$_p$,-19.87644917723125,0.0,0.0
P$_p$,-19.87144917723125,0.0,0.0
P$_p$,-19.866449177231253,0.0,0.0
P$_p$,-19.86144917723125,0.0,0.0
P$_p$,-19.856449177231248,0.0,0.0
P$_p$,-19.851449177231252,0.0,0.0
P$_p$,-19.84644917723125,0.0,0.0
P$_p$,-19.841449177231247,0.0,0.0
P$_p$,-19.836449177231252,0.0,0.0
P$_p$,-19.83144917723125,0.0,0.0
P$_p$,-19.826449177231247,0.0,0.0
P$_p$,-19.82144917723125,0.0,0.0
P$_p$,-19.81644917723125,0.0,0.0
P$_p$,-19.811449177231253,0.0,0.0
P$_p$,-19.80644917723125,0.0,0.0
P$_p$,-19.801449177231248,0.0,0.0
P$_p$,-19.796449177231253,0.0,0.0
P$_p$,-19.79144917723125,0.0,0.0
P$_p$,-19.786449177231248,0.0,0.0
P$_p$,-19.781449177231252,0.0,0.0
P$_p$,-19.77644917723125,0.0,0.0
P$_p$,-19.771449177231247,0.0,0.0
P$_p$,-19.76644917723125,0.0,0.0
P$_p$,-19.76144917723125,0.0,0.0
P$_p$,-19.756449177231246,0.0,0.0
P$_p$,-19.75144917723125,0.0,0.0
P$_p$,-19.74644917723125,0.0,0.0
P$_p$,-19.741449177231253,0.0,0.0
P$_p$,-19.73644917723125,0.0,0.0
P$_p$,-19.731449177231248,0.0,0.0
P$_p$,-19.726449177231252,0.0,0.0
P$_p$,-19.72144917723125,0.0,0.0
P$_p$,-19.716449177231247,0.0,0.0
P$_p$,-19.711449177231252,0.0,0.0
P$_p$,-19.70644917723125,0.0,0.0
P$_p$,-19.701449177231247,0.0,0.0
P$_p$,-19.69644917723125,0.0,0.0
P$_p$,-19.69144917723125,0.0,0.0
P$_p$,-19.686449177231253,0.0,0.0
P$_p$,-19.68144917723125,0.0,0.0
P$_p$,-19.676349177231252,0.0,0.0
P$_p$,-19.67134917723125,0.0,0.0
P$_p$,-19.666349177231247,0.0,0.0
P$_p$,-19.66134917723125,0.0,0.0
P$_p$,-19.65634917723125,0.0,0.0
P$_p$,-19.651349177231253,0.0,0.0
P$_p$,-19.64634917723125,0.0,0.0
P$_p$,-19.64134917723125,0.0,0.0
P$_p$,-19.636349177231253,0.0,0.0
P$_p$,-19.63134917723125,0.0,0.0
P$_p$,-19.626349177231248,0.0,0.0
P$_p$,-19.621349177231252,0.0,0.0
P$_p$,-19.61634917723125,0.0,0.0
P$_p$,-19.611349177231247,0.0,0.0
P$_p$,-19.60634917723125,0.0,0.0
P$_p$,-19.60134917723125,0.0,0.0
P$_p$,-19.596349177231247,0.0,0.0
P$_p$,-19.59134917723125,0.0,0.0
P$_p$,-19.58634917723125,0.0,0.0
P$_p$,-19.581349177231253,0.0,0.0
P$_p$,-19.57634917723125,0.0,0.0
P$_p$,-19.571349177231248,0.0,0.0
P$_p$,-19.566349177231253,0.0,0.0
P$_p$,-19.56134917723125,0.0,0.0
P$_p$,-19.556349177231247,0.0,0.0
P$_p$,-19.551349177231252,0.0,0.0
P$_p$,-19.54634917723125,0.0,0.0
P$_p$,-19.541349177231247,0.0,0.0
P$_p$,-19.53634917723125,0.0,0.0
P$_p$,-19.53134917723125,0.0,0.0
P$_p$,-19.526349177231253,0.0,0.0
P$_p$,-19.52134917723125,0.0,0.0
P$_p$,-19.51634917723125,0.0,0.0
P$_p$,-19.511349177231253,0.0,0.0
P$_p$,-19.50634917723125,0.0,0.0
P$_p$,-19.501349177231248,0.0,0.0
P$_p$,-19.496349177231252,0.0,0.0
P$_p$,-19.49134917723125,0.0,0.0
P$_p$,-19.486349177231247,0.0,0.0
P$_p$,-19.48134917723125,0.0,0.0
P$_p$,-19.47634917723125,0.0,0.0
