#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  98  96
# Band-Index    1
   2.50717    -17.646377    -17.646377
   2.56539    -17.641654    -17.641653
   2.62360    -17.627680    -17.627680
   2.68182    -17.605026    -17.605026
   2.74004    -17.574599    -17.574599
   2.79826    -17.537701    -17.537702
   2.85647    -17.496024    -17.496024
   2.91469    -17.455492    -17.455492
   2.91469    -17.455492    -17.455492
   2.96937    -17.463021    -17.463021
   3.02406    -17.474026    -17.474026
   3.07874    -17.484974    -17.484974
   3.13342    -17.495152    -17.495152
   3.18811    -17.504186    -17.504186
   3.24279    -17.511873    -17.511873
   3.29747    -17.518150    -17.518150
   3.35215    -17.523052    -17.523053
   3.40684    -17.526677    -17.526678
   3.46152    -17.529190    -17.529191
   3.51620    -17.530782    -17.530782
   3.57089    -17.531640    -17.531641
   3.62557    -17.531912    -17.531913
   3.62557    -17.531912    -17.531913
   3.68279    -17.530970    -17.530971
   3.74000    -17.528255    -17.528256
   3.79722    -17.524066    -17.524066
   3.85443    -17.518882    -17.518883
   3.91165    -17.513301    -17.513301
   3.96887    -17.507988    -17.507989
   4.02608    -17.503604    -17.503605
   4.08330    -17.500711    -17.500712
   4.14052    -17.499696    -17.499696
   4.14052    -17.499696    -17.499696
   4.19873    -17.536465    -17.536466
   4.25695    -17.569380    -17.569380
   4.31517    -17.597220    -17.597220
   4.37339    -17.619390    -17.619390
   4.43160    -17.635461    -17.635461
   4.48982    -17.645180    -17.645180
   4.54804    -17.648424    -17.648425
   4.54804    -17.648424    -17.648425
   4.60526    -17.649550    -17.649551
   4.66247    -17.652794    -17.652794
   4.71969    -17.657760    -17.657760
   4.77691    -17.663835    -17.663835
   4.83412    -17.670284    -17.670284
   4.89134    -17.676328    -17.676328
   4.94856    -17.681239    -17.681240
   5.00577    -17.684434    -17.684435
   5.06299    -17.685542    -17.685542
 
# Band-Index    6
   5.06299    -17.560590    -17.560590
   5.00577    -17.561925    -17.561925
   4.94856    -17.565822    -17.565821
   4.89134    -17.571903    -17.571903
   4.83412    -17.579532    -17.579531
   4.77691    -17.587824    -17.587824
   4.71969    -17.595744    -17.595744
   4.66247    -17.602265    -17.602265
   4.60526    -17.606547    -17.606547
   4.54804    -17.608037    -17.608037
   4.54804    -17.608037    -17.608037
   4.48982    -17.604219    -17.604219
   4.43160    -17.592901    -17.592900
   4.37339    -17.574483    -17.574483
   4.31517    -17.549515    -17.549515
   4.25695    -17.518666    -17.518666
   4.19873    -17.482795    -17.482795
   4.14052    -17.498741    -17.498741
   4.14052    -17.498741    -17.498741
   4.08330    -17.499760    -17.499760
   4.02608    -17.502663    -17.502663
   3.96887    -17.507061    -17.507061
   3.91165    -17.512388    -17.512388
   3.85443    -17.517982    -17.517982
   3.79722    -17.523175    -17.523176
   3.74000    -17.527372    -17.527372
   3.68279    -17.530091    -17.530091
   3.62557    -17.531034    -17.531034
   3.62557    -17.531034    -17.531034
   3.57089    -17.530778    -17.530779
   3.51620    -17.529967    -17.529968
   3.46152    -17.528448    -17.528448
   3.40684    -17.526026    -17.526026
   3.35215    -17.522504    -17.522505
   3.29747    -17.517710    -17.517711
   3.24279    -17.511542    -17.511542
   3.18811    -17.503957    -17.503958
   3.13342    -17.495012    -17.495012
   3.07874    -17.484899    -17.484899
   3.02406    -17.473985    -17.473985
   2.96937    -17.462889    -17.462889
   2.91469    -17.454768    -17.454768
   2.91469    -17.454768    -17.454768
   2.85647    -17.495822    -17.495822
   2.79826    -17.537514    -17.537513
   2.74004    -17.574458    -17.574458
   2.68182    -17.604940    -17.604940
   2.62360    -17.627637    -17.627637
   2.56539    -17.641615    -17.641615
   2.50717    -17.646333    -17.646333
   2.50717    -17.646333    -17.646333
   2.45249    -17.644965    -17.644965
   2.39780    -17.641048    -17.641048
   2.34312    -17.634709    -17.634709
   2.28844    -17.626193    -17.626193
   2.23375    -17.615840    -17.615839
   2.17907    -17.603911    -17.603910
   2.12439    -17.593547    -17.593547
   2.06971    -17.583370    -17.583370
   2.01502    -17.574944    -17.574943
   1.96034    -17.568525    -17.568524
   1.90566    -17.564070    -17.564070
   1.85097    -17.561452    -17.561452
   1.79629    -17.560590    -17.560590
   1.79629    -17.560590    -17.560590
   1.73496    -17.560449    -17.560449
   1.67364    -17.561716    -17.561716
   1.61231    -17.569368    -17.569368
   1.55098    -17.587325    -17.587324
   1.48965    -17.611546    -17.611546
   1.42832    -17.634882    -17.634881
   1.36700    -17.652684    -17.652684
   1.30567    -17.662601    -17.662601
   1.30567    -17.662601    -17.662601
   1.24745    -17.657906    -17.657906
   1.18923    -17.644007    -17.644007
   1.13102    -17.621481    -17.621480
   1.07280    -17.591287    -17.591287
   1.01458    -17.554807    -17.554807
   0.95636    -17.513936    -17.513936
   0.89815    -17.477276    -17.477276
   0.89815    -17.477276    -17.477276
   0.83682    -17.494154    -17.494154
   0.77549    -17.512723    -17.512722
   0.71416    -17.526060    -17.526060
   0.65283    -17.533614    -17.533615
   0.59151    -17.536011    -17.536012
   0.53018    -17.534767    -17.534767
   0.46885    -17.532257    -17.532257
   0.40752    -17.531034    -17.531034
   0.40752    -17.531034    -17.531034
   0.34931    -17.490140    -17.490141
   0.29109    -17.477882    -17.477881
   0.23287    -17.505577    -17.505577
   0.17465    -17.528471    -17.528471
   0.11644    -17.545852    -17.545852
   0.05822    -17.556825    -17.556825
   0.00000    -17.560590    -17.560590
 
# Band-Index    7
   0.00000    -17.490776    -17.490775
   0.05822    -17.486168    -17.486168
   0.11644    -17.472178    -17.472177
   0.17465    -17.448629    -17.448629
   0.23287    -17.415857    -17.415857
   0.29109    -17.447087    -17.447088
   0.34931    -17.446032    -17.446032
   0.40752    -17.411248    -17.411249
   0.40752    -17.411248    -17.411249
   0.46885    -17.409685    -17.409686
   0.53018    -17.405843    -17.405844
   0.59151    -17.401769    -17.401769
   0.65283    -17.400417    -17.400418
   0.71416    -17.405767    -17.405767
   0.77549    -17.420790    -17.420790
   0.83682    -17.443091    -17.443091
   0.89815    -17.461862    -17.461862
   0.89815    -17.461862    -17.461862
   0.95636    -17.424842    -17.424843
   1.01458    -17.383994    -17.383994
   1.07280    -17.352760    -17.352761
   1.13102    -17.352579    -17.352579
   1.18923    -17.364137    -17.364137
   1.24745    -17.372246    -17.372246
   1.30567    -17.375058    -17.375058
   1.30567    -17.375058    -17.375058
   1.36700    -17.406056    -17.406056
   1.42832    -17.465446    -17.465447
   1.48965    -17.524194    -17.524194
   1.55098    -17.569632    -17.569632
   1.61231    -17.567274    -17.567274
   1.67364    -17.535439    -17.535439
   1.73496    -17.504574    -17.504573
   1.79629    -17.490776    -17.490775
   1.79629    -17.490776    -17.490775
   1.85097    -17.495755    -17.495754
   1.90566    -17.508801    -17.508800
   1.96034    -17.526219    -17.526219
   2.01502    -17.544883    -17.544882
   2.06971    -17.562160    -17.562160
   2.12439    -17.569829    -17.569830
