#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  75  32
# Band-Index    1
   0.36109    -28.098944    -28.098879
   0.41836    -28.098896    -28.098831
   0.47564    -28.098754    -28.098689
   0.53292    -28.098527    -28.098463
   0.59019    -28.098233    -28.098170
   0.64747    -28.097891    -28.097829
   0.70474    -28.097521    -28.097459
   0.76202    -28.097147    -28.097086
   0.81929    -28.096779    -28.096718
   0.87657    -28.096429    -28.096368
   0.93385    -28.096101    -28.096040
   0.99112    -28.095800    -28.095739
   1.04840    -28.095526    -28.095465
   1.04840    -28.095059    -28.094997
   1.10868    -28.095679    -28.095617
   1.16897    -28.096412    -28.096350
   1.22926    -28.097176    -28.097113
   1.28955    -28.097882    -28.097819
   1.34983    -28.098451    -28.098387
   1.41012    -28.098815    -28.098751
   1.47041    -28.098940    -28.098876
   1.47041    -28.098940    -28.098876
   1.52471    -28.098945    -28.098880
   1.57902    -28.098958    -28.098894
   1.63333    -28.098977    -28.098912
   1.68763    -28.098996    -28.098932
   1.74194    -28.099012    -28.098948
   1.79625    -28.099020    -28.098955
   1.85055    -28.099015    -28.098950
   1.90486    -28.098993    -28.098928
   1.95917    -28.098956    -28.098891
   2.01347    -28.098916    -28.098851
   2.06778    -28.098885    -28.098819
   2.12209    -28.098873    -28.098807
   2.12209    -28.098873    -28.098807
   2.17678    -28.098830    -28.098765
   2.23147    -28.098708    -28.098643
   2.28616    -28.098514    -28.098449
   2.34085    -28.098260    -28.098196
   2.39554    -28.097965    -28.097902
   2.45023    -28.097647    -28.097584
   2.50492    -28.097322    -28.097260
   2.55961    -28.097004    -28.096942
   2.61430    -28.096703    -28.096642
   2.66899    -28.096424    -28.096363
   2.72368    -28.096170    -28.096109
   2.77837    -28.095941    -28.095879
   2.83306    -28.095736    -28.095674
   2.88775    -28.095552    -28.095490
   2.88775    -28.095231    -28.095170
   2.95648    -28.094769    -28.094708
   3.02521    -28.094369    -28.094308
   3.09394    -28.094054    -28.093993
